filename,IFOREST,LOF,MP,NORMA,IFOREST1,HBOS,OCSVM,PCA,AE_old,CNN,LSTM,POLY,dataset,period_length,ratio,nb_anomaly,average_anom_length,median_anom_length,std_anom_length,data_len,point_anom,seq_anom,mixed_anom,type_an,min_val_norm,max_val_norm,AE_unc,LSTMAE,LSTMAE_unc,AE
KPI-42d6616d-c9c5-370a-a8ba-17ead74f3114.test.out,0.040172166,0.019047619,0.0,0.0,0.3440435,0.126410835,0.127299485,0.264128912,0.001740644,0.077398549,0.081372549,0.245473908,IOPS,6.0,0.012711097,63,30.0952381,4.0,93.62025868,149161,0,1,0,sequence,22.43,51.33,0.2773558368495077,0.2773558368495077,0.244656662119145,0.0450819672131147
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.test.out,0.104128158,0.134588757,0.030541872,0.08500449,0.273014203,0.052398655,0.0,0.082896118,0.01468968,0.135429262,0.100096868,0.514014661,IOPS,51.0,0.051901065,45,124.6444444,22.0,475.1982583,108071,0,1,0,sequence,16.56,38.24,0.2278056951423785,0.2278056951423785,0.4353867531264474,0.1510164569215876
KPI-431a8542-c468-3988-a508-3afd06a218da.test.out,0.41900471,0.070463887,0.02430484,0.1573219,0.460858172,0.414253898,0.409412745,0.405469679,0.007984032,0.451150032,0.4030871,0.457239627,IOPS,20.0,0.063713714,158,52.03797468,9.0,526.4341819,129046,0,1,0,sequence,1.0,9.625,0.4412891593418977,0.4412891593418977,0.4907894736842104,0.2429955485729248
KPI-4d2af31a-9916-3d9f-8a8e-8a268a48c095.test.out,0.533477712,0.440635867,0.266001426,0.344081793,0.568489628,0.433718559,0.014132195,0.5581571,0.014132195,0.137155103,0.11537415,0.436988111,IOPS,9.0,0.023210919,23,112.3913043,10.0,266.151271,111370,0,1,0,sequence,1.60000002384,7.5,0.0228484386900228,0.0228484386900228,0.0198397558183899,0.014525993883792
KPI-54350a12-7a9d-3ca8-b81f-f886b9d156fd.test.out,0.101694915,0.077720207,0.0,0.120967742,0.472131148,0.0,0.076335878,0.076335878,0.02259887,0.289256198,0.256410256,0.36453202,IOPS,19.0,0.006993007,5,12.4,6.0,15.34405422,8866,0,1,0,sequence,-4.750345054519999,5.482366195090001,0.1379310344827586,0.1379310344827586,0.1694915254237288,0.1217391304347826
KPI-55f8b8b8-b659-38df-b3df-e4a5a8a54bc9.test.out,0.06504451,0.048280907,0.115841228,0.02436358,0.374048066,0.001138466,0.0,0.099377476,0.0,0.085828585,0.088688004,0.294739184,IOPS,60.0,0.040842738,72,84.59722222,3.0,156.2025626,149133,0,1,0,sequence,63.69,208.69,0.2573529411764705,0.2511998366179924,0.2722649063954117,0.0388630158985065
KPI-57051487-3a40-3828-9084-a12f7f23ee38.test.out,0.005307856,0.0,0.0,0.0,0.047073791,0.037010676,0.0,0.023638232,0.0,0.088197147,0.078571429,0.238341969,IOPS,20.0,0.000411895,5,9.2,10.0,2.785677655,111679,0,1,0,sequence,0.0,99.5,0.5826771653543307,0.5826771653543307,0.5606060606060607,0.5692307692307692
KPI-6a757df4-95e5-3357-8406-165e2bd49360.test.out,0.561857632,0.331477733,0.362472494,0.413762087,0.591328574,0.0,0.217654172,0.51000241,0.0,0.006554071,0.052410383,0.11576498,IOPS,9.0,0.023792345,14,188.4285714,11.5,348.1085041,110876,0,1,0,sequence,0.111111111939,5.0500001907300005,0.0172026925953627,0.0172026925953627,0.0157657657657657,0.0142803457346862
KPI-6d1114ae-be04-3c46-b5aa-be1a003a57cd.test.out,0.015296964,0.053899974,0.008005822,0.0,0.127252666,0.012238325,0.006884682,0.024838156,0.000777303,0.143070045,0.092943201,0.335260116,IOPS,125.0,0.005103204,53,14.35849057,3.0,29.74425224,149122,0,1,0,sequence,69.1,252.93,0.0,0.0,0.2761872684405523,0.1607347876004592
KPI-6efa3a07-4544-34a0-b921-a155bd1a05e8.test.out,0.207309115,0.313447486,0.088734709,0.037762044,0.249252456,0.148821899,0.008739076,0.2767747,0.004291845,0.283650373,0.205222508,0.5061465,IOPS,15.0,0.035421192,119,44.39495798,27.0,85.1208946,149148,0,1,0,sequence,27.73,186.29,0.3709561466570812,0.3709561466570812,0.1562343515272909,0.0618892508143322
KPI-7103fa0f-cac4-314f-addc-866190247439.test.out,0.042723632,0.0,0.0,0.0,0.009269162,0.074276352,0.0,0.14873838,0.0,0.009717583,0.011487651,0.259803922,IOPS,191.0,0.000627162,21,3.238095238,3.0,0.920908553,108425,0,1,0,sequence,0.0,153.5,0.0767908309455587,0.076834862385321,0.0,0.4186046511627907
KPI-847e8ecc-f8d2-3a93-9107-f367a0aab37d.test.out,0.005993151,0.081321474,0.019303688,0.073813708,0.097513598,0.004305705,0.018706574,0.021645022,0.018924034,0.195194085,0.233370494,0.531380753,IOPS,6.0,0.00766611,59,19.0,18.0,28.33396477,146228,0,1,0,sequence,23.24,59.0,0.2366071428571428,0.3462321792260693,0.3166040238779571,0.0848484848484848
KPI-8723f0fb-eaef-32e6-b372-6034c9c04b80.test.out,0.0,0.071290944,0.00529188,0.006224989,0.093928386,0.008375084,0.033251834,0.025997498,0.055160142,0.109550562,0.103425986,0.353994984,IOPS,125.0,0.005438646,62,13.08064516,3.0,28.16672619,149118,0,1,0,sequence,61.43,263.13,0.0,0.0,0.1017665130568356,0.1681415929203539
KPI-9c639a46-34c8-39bc-aaf0-9144b37adfc8.test.out,0.054674152,0.131778742,0.020668693,0.094866797,0.238651102,0.087586434,0.0,0.030498534,0.023432923,0.170553936,0.111075849,0.458067263,IOPS,165.0,0.056396543,46,132.5,17.0,483.5971082,108074,0,1,0,sequence,16.21,38.26,0.5116822429906542,0.5116822429906542,0.4798319327731092,0.1758839528558476
KPI-a07ac296-de40-3a7c-8df3-91f642cc14d0.test.out,0.097470238,0.047254725,0.009491168,0.130121816,0.257355988,0.111036339,0.0,0.134558388,0.00487635,0.090456807,0.080945199,0.23647089,IOPS,11.0,0.053186194,60,94.38333333,23.0,361.4841671,106475,0,1,0,sequence,75.55,216.91,0.1933128362797847,0.1937464032227124,0.0980537078098053,0.0424058848983124
KPI-a8c06b47-cc41-3738-9110-12df0ee4c721.test.out,0.388571429,0.368983957,0.0,0.005134788,0.334365325,0.188679245,0.0,0.379679144,0.0,0.243137255,0.176923077,0.428134557,IOPS,9.0,0.016759039,10,12.7,4.5,19.91004771,7578,0,1,0,sequence,-2.56046888914,7.786339683089999,0.1785714285714285,0.1785714285714285,0.3564356435643565,0.1768707482993197
KPI-ab216663-dcc2-3a24-b1ee-2c3e550e06c9.test.out,0.0,0.0,0.008492569,0.014234875,0.157258065,0.0,0.0,0.0,0.0,0.015706806,0.109947644,0.0,IOPS,287.0,0.017346939,14,13.35714286,12.5,5.601111406,10780,0,1,0,sequence,-1.7961483698700005,2.97008542432,0.0310880829015544,0.0310880829015544,0.043010752688172,0.0586907449209932
KPI-adb2fde9-8589-3f5b-a410-5fe14386c7af.test.out,0.003848004,0.013351135,0.0,0.019359643,0.371987426,0.0,0.178725702,0.280643635,0.0,0.091574099,0.095038068,0.275782155,IOPS,125.0,0.009763836,92,15.52173913,4.0,43.12254486,146254,0,1,0,sequence,20.68,50.22,0.1177938607436985,0.1177938607436985,0.1234862021044272,0.1679144385026738
KPI-ba5f3328-9f3f-3ff5-a683-84437d16d554.test.out,0.120882635,0.057200201,0.044438958,0.254614895,0.394880174,0.178132678,0.045579568,0.102688455,0.068643785,0.152759167,0.092694064,0.280046428,IOPS,125.0,0.017204331,61,41.21311475,3.0,82.28561111,146126,0,1,0,sequence,61.08,179.41,0.2780601440067768,0.3119475928044088,0.3392618091413272,0.0531656424181792
KPI-c02607e8-7399-3dde-9d28-8a8da5e5d251.test.out,0.0,0.014888337,0.330357143,0.051818182,0.417391304,0.0,0.0,0.0,0.038647343,0.057971014,0.25,0.048387097,IOPS,288.0,0.006944444,5,12.2,3.0,17.90418945,8784,0,1,0,sequence,0.0166604113217433,0.4179777614503836,0.1818181818181818,0.1818181818181818,0.0707964601769911,0.2253521126760563
KPI-c69a50cf-ee03-3bd7-831e-407d36c7ee91.test.out,0.003681885,0.044110746,0.023193577,0.05023761,0.117647059,0.011206134,0.007761966,0.0,0.0,0.278702892,0.245640074,0.509803922,IOPS,125.0,0.004706387,59,11.89830508,11.0,9.313185323,149159,0,1,0,sequence,20.37,52.03,0.2924071082390953,0.2924071082390953,0.2228116710875331,0.3404255319148936
KPI-da10a69f-d836-3baa-ad40-3e548ecf1fbd.test.out,0.005592135,0.080122637,0.052977534,0.331977707,0.056161158,0.005910474,0.0,0.00836966,0.0,0.049531583,0.05598492,0.11968032,IOPS,8.0,0.081648269,77,113.6363636,11.0,231.1684554,107167,0,1,0,sequence,1.7442174829900006e-08,0.262619832102,0.0365134142268729,0.0365134142268729,0.0497335701598579,0.0124744840099795
KPI-e0747cad-8dc8-38a9-a9ab-855b61f5551d.test.out,0.0,0.363247863,0.128712871,0.131979695,0.440433213,0.0,0.0,0.0,0.0,0.227272727,0.39800995,0.251572327,IOPS,288.0,0.010587432,7,13.28571429,3.0,22.83927873,8784,0,1,0,sequence,-1.6925827919999998,2.8350348480000003,0.368421052631579,0.368421052631579,0.1538461538461538,0.3401360544217687
KPI-f0932edd-6400-3e63-9559-0a9860a1baa9.test.out,0.359765298,0.12964791,0.050294517,0.037216828,0.581239531,0.089268756,0.046239702,0.088951975,0.004078858,0.226204329,0.20396862,0.223469961,IOPS,6.0,0.056324686,50,145.08,6.5,927.7127969,128789,0,1,0,sequence,3.125,50.0,0.318943626206196,0.3201420598680872,0.291774147320149,0.0708024275118004
KPI-ffb82d38-5f00-37db-abc0-5d2e4e4cb6aa.test.out,0.546132009,0.497521831,0.232397178,0.25860649,0.530020065,0.0,0.314243323,0.475714934,0.107391448,0.329917521,0.131020315,0.171101574,IOPS,11.0,0.052972419,18,379.0,3.0,1517.715242,128784,0,1,0,sequence,0.333333343267,4.75,0.0132082029892248,0.0132082029892248,0.0132082029892248,0.0125173852573018
1.test.out,0.0,0.638580931,0.292841649,0.004948046,0.005408654,0.006474587,0.016326531,0.001106807,0.105128205,0.00281294,0.020257827,0.0128,MGAB,49.0,0.002,10,20.0,20.0,0.0,100000,0,1,0,sequence,0.266436863247102,1.650997763845886,0.0086914534041525,0.0086914534041525,0.0197340197340197,0.0655226209048362
10.test.out,0.0,0.722338205,0.191646192,0.0,0.0,0.0,0.0,0.0,0.054200542,0.022371365,0.014613779,0.0,MGAB,49.0,0.002,10,20.0,20.0,0.0,100000,0,1,0,sequence,0.2666664026827574,1.651801367504683,0.0028639618138424,0.0028639618138424,0.02625,0.0486290739782721
2.test.out,0.0,0.732631579,0.244604317,0.0,0.003547672,0.002307185,0.0,0.002096986,0.056842105,0.072106262,0.046875,0.0,MGAB,49.0,0.002,10,20.0,20.0,0.0,100000,0,1,0,sequence,0.2657635546902879,1.6511268251421731,0.0067178502879078,0.0067178502879078,0.0262172284644194,0.0661401776900296
3.test.out,0.0,0.62639821,0.123013839,0.0,0.008261359,0.002255518,0.0,0.002196595,0.0269179,0.019736842,0.046511628,0.018691589,MGAB,49.0,0.002,10,20.0,20.0,0.0,100000,0,1,0,sequence,0.2662499657349828,1.6510067394755912,0.0137348124669836,0.0137348124669836,0.025177025963808,0.0715412940557601
4.test.out,0.0,0.722021661,0.269645609,0.012578616,0.002738788,0.0,0.0,0.0,0.039840637,0.042410714,0.033964729,0.0,MGAB,103.0,0.002,10,20.0,20.0,0.0,100000,0,1,0,sequence,0.2657681533163809,1.6519029983801856,0.0063943161634103,0.0060082613593691,0.1174496644295302,0.3146473779385171
5.test.out,0.0,0.718562874,0.243727599,0.0,0.0,0.000965562,0.0,0.0,0.03708134,0.013392857,0.014760148,0.0,MGAB,49.0,0.002,10,20.0,20.0,0.0,100000,0,1,0,sequence,0.2658257456706122,1.6519754999583784,0.0009741841207988,0.0009741841207988,0.017634092578986,0.0562814070351758
6.test.out,0.0,0.715746421,0.173323286,0.0,0.002967359,0.002123786,0.007797271,0.002080624,0.097276265,0.027439024,0.036363636,0.011034483,MGAB,48.0,0.002,10,20.0,20.0,0.0,100000,0,1,0,sequence,0.2655301700958273,1.6511216415295984,0.00416449765747,0.00416449765747,0.0490103675777568,0.0702458605117912
7.test.out,0.0,0.717131474,0.189928058,0.0,0.003212335,0.0,0.0,0.0,0.075623492,0.021867115,0.012568735,0.0,MGAB,49.0,0.002,10,20.0,20.0,0.0,100000,0,1,0,sequence,0.266436818462609,1.6515961314764056,0.0090702947845804,0.0090702947845804,0.029673590504451,0.0908108108108108
8.test.out,0.0,0.635555556,0.219703575,0.0,0.004603749,0.00619801,0.0,0.003717472,0.064889919,0.030162413,0.045390071,0.0,MGAB,49.0,0.002,10,20.0,20.0,0.0,100000,0,1,0,sequence,0.2662332095409344,1.6503032896165508,0.0116896918172157,0.0116896918172157,0.0425867507886435,0.0632008154943934
9.test.out,0.0,0.647450111,0.308880309,0.012578616,0.008552632,0.0,0.0,0.008641642,0.050492611,0.006349206,0.00783162,0.011728182,MGAB,48.0,0.002,10,20.0,20.0,0.0,100000,0,1,0,sequence,0.2660656333189983,1.6517521648359208,0.0146750524109014,0.0146750524109014,0.0267857142857142,0.061389337641357
NAB_data_CloudWatch_1.out,0.067146283,0.367816092,0.0,0.0,0.052401747,0.771121352,0.0,0.501872659,0.0,0.02734375,0.031067961,0.117647059,NAB,289.0,0.09923096,2,200.0,200.0,0.0,4031,0,1,0,sequence,0.066,1.6,0.0096385542168674,0.0096385542168674,0.0096385542168674,0.0096385542168674
NAB_data_CloudWatch_10.out,0.003824092,0.0,0.0,0.0,0.073643411,0.025210084,0.0,0.0,0.0,0.057692308,0.057803468,0.0,NAB,10.0,0.099727115,3,134.0,134.0,0.0,4031,0,1,0,sequence,0.0,767613000.0,0.0144927536231884,0.0144927536231884,0.0223713646532438,0.0508474576271186
NAB_data_CloudWatch_11.out,0.147826087,0.240700219,0.106271777,0.23916293,0.105675147,0.221238938,0.214912281,0.232967033,0.004938272,0.018390805,0.014492754,0.180995475,NAB,50.0,0.099727115,1,402.0,402.0,0.0,4031,0,1,0,sequence,38516.6,4206500.0,0.0099009900990099,0.0099009900990099,0.0,0.0148148148148148
NAB_data_CloudWatch_12.out,0.260249554,0.0,0.266499057,0.0,0.143484627,0.371567044,0.0,0.420545746,0.048096192,0.075342466,0.06655574,0.081300813,NAB,11.0,0.099809685,2,236.0,236.0,0.0,4729,0,1,0,sequence,42.0,8164340.0,0.0425531914893617,0.0425531914893617,0.0041580041580041,0.069090909090909
NAB_data_CloudWatch_13.out,0.076738609,0.019607843,0.0,0.0,0.064257028,0.10845987,0.0,0.383838384,0.0,0.039761431,0.031496063,0.181818182,NAB,125.0,0.09923096,2,200.0,200.0,0.0,4031,0,1,0,sequence,1.0,369.0,0.0,0.0,0.0,0.039647577092511
NAB_data_CloudWatch_14.out,0.212765957,0.0,0.061412487,0.28009828,0.048237477,0.084507042,0.0,0.069390902,0.095427435,0.058076225,0.026565465,0.229885057,NAB,16.0,0.1,3,154.0,154.0,0.0,4620,0,1,0,sequence,0.0,44.4864,0.0795228628230616,0.0795228628230616,0.0198807157057654,0.0796812749003984
NAB_data_CloudWatch_15.out,0.128654971,0.0,0.0,0.0,0.0,0.0969163,0.0,0.14084507,0.0,0.0,0.011560694,0.041666667,NAB,202.0,0.099838969,2,62.0,62.0,0.0,1242,0,1,0,sequence,789781.0,61519397.0,0.0151515151515151,0.0151515151515151,0.0,0.0
NAB_data_CloudWatch_16.out,0.305084746,0.090692124,0.031674208,0.0,0.072892938,0.420736289,0.29535865,0.448708487,0.225531915,0.021367521,0.016393443,0.260869565,NAB,125.0,0.09923096,2,200.0,200.0,0.0,4031,0,1,0,sequence,5.19,17.2667,0.1469933184855233,0.1469933184855233,0.49906191369606,0.0769230769230769
NAB_data_CloudWatch_17.out,0.234165067,0.461538462,0.165374677,0.0,0.052060738,0.119708029,0.279069767,0.207282913,0.281573499,0.182952183,0.047516199,0.181818182,NAB,6.0,0.09923096,2,200.0,200.0,0.0,4031,0,1,0,sequence,12.628,32.5,0.0392156862745098,0.0392156862745098,0.0343980343980344,0.0392156862745098
NAB_data_CloudWatch_2.out,0.31512605,0.075709779,0.0,0.0,0.0875,0.25708061,0.0,0.190045249,0.088992974,0.065502183,0.025477707,0.251724138,NAB,6.0,0.09923096,2,200.0,200.0,0.0,4031,0,1,0,sequence,1.63,2.65,0.0234741784037558,0.0234741784037558,0.028169014084507,0.0145278450363196
NAB_data_CloudWatch_3.out,0.083916084,0.369168357,0.603960396,0.332755633,0.077868852,0.157676349,0.335403727,0.404886562,0.050691244,0.023310023,0.014778325,0.095238095,NAB,8.0,0.09923096,2,200.0,200.0,0.0,4031,0,1,0,sequence,35.278,56.408,0.0328638497652582,0.0328638497652582,0.0411899313501144,0.0392156862745098
NAB_data_CloudWatch_4.out,0.088328076,0.091858038,0.01760176,0.0,0.113780025,0.0,0.0,0.007366483,0.0,0.051502146,0.05870021,0.09478673,NAB,17.0,0.099727115,1,402.0,402.0,0.0,4031,0,1,0,sequence,0.064,99.898,0.0227272727272727,0.0227272727272727,0.0,0.0476190476190476
NAB_data_CloudWatch_5.out,0.489719626,0.542797495,0.026397516,0.0,0.424361493,0.377272727,0.409736308,0.4765625,0.190697674,0.206730769,0.065989848,0.29004329,NAB,204.0,0.084842471,1,342.0,342.0,0.0,4031,0,1,0,sequence,23.756,99.118,0.0,0.0,0.5343228200371057,0.4812623274161735
NAB_data_CloudWatch_6.out,0.246696035,0.051643192,0.0,0.004255319,0.004618938,0.328089888,0.394366197,0.424460432,0.290135397,0.211206897,0.049107143,0.239043825,NAB,125.0,0.099727115,1,402.0,402.0,0.0,4031,0,1,0,sequence,2.464,99.694,0.2954954954954955,0.3268206039076377,0.3633093525179857,0.3153526970954357
NAB_data_CloudWatch_8.out,0.193675889,0.0,0.0,0.13869863,0.109929078,0.0,0.440065681,0.523949169,0.315245478,0.139931741,0.113475177,0.180995475,NAB,10.0,0.099727115,3,134.0,134.0,0.0,4031,0,1,0,sequence,1.8,91.002,0.0510805500982318,0.0510805500982318,0.0,0.0638722554890219
NAB_data_CloudWatch_9.out,0.221428571,0.174957118,0.0,0.132469402,0.082539683,0.363951473,0.016129032,0.228650138,0.004166667,0.072164948,0.072164948,0.072463768,NAB,11.0,0.099809685,1,472.0,472.0,0.0,4729,0,1,0,sequence,0.0,547457000.0,0.019723865877712,0.019723865877712,0.019723865877712,0.019723865877712
NAB_data_Exchange_1.out,0.0,0.0,0.0,0.0,0.01980198,0.0,0.036363636,0.0,0.038834951,0.0,0.066350711,0.124223602,NAB,24.0,0.099815157,1,162.0,162.0,0.0,1623,0,1,0,sequence,0.0268430335097,0.226597938144,0.0406091370558375,0.0406091370558375,0.0507614213197969,0.0307692307692307
NAB_data_Exchange_2.out,0.0,0.292682927,0.303797468,0.240343348,0.038647343,0.0,0.048484848,0.137931034,0.023529412,0.064864865,0.0,0.253846154,NAB,24.0,0.098582871,2,80.0,80.0,0.0,1623,0,1,0,sequence,0.000385004945833,0.8604518971150001,0.0531914893617021,0.0531914893617021,0.0659340659340659,0.0756756756756756
NAB_data_Exchange_3.out,0.167664671,0.171122995,0.0,0.0,0.126315789,0.064516129,0.0,0.47715736,0.0,0.085561497,0.075268817,0.571428571,NAB,23.0,0.097592713,3,50.0,50.0,0.0,1537,0,1,0,sequence,0.0388988476312,0.8380405405409999,0.075,0.075,0.075,0.0754716981132075
NAB_data_Exchange_4.out,0.0,0.251308901,0.0,0.05,0.010582011,0.0,0.143712575,0.272727273,0.074534161,0.010869565,0.011494253,0.23255814,NAB,23.0,0.098893949,1,152.0,152.0,0.0,1537,0,1,0,sequence,0.320650020989,3.02086765513,0.0127388535031847,0.0127388535031847,0.0125786163522012,0.0128205128205128
NAB_data_Exchange_5.out,0.188118812,0.269058296,0.012048193,0.0,0.089552239,0.222222222,0.353741497,0.375545852,0.0,0.050761421,0.022222222,0.330578512,NAB,125.0,0.098660171,3,54.0,54.0,0.0,1642,0,1,0,sequence,0.0238837042355,2.11617647059,0.0355029585798816,0.0355029585798816,0.0355029585798816,0.0355029585798816
NAB_data_Exchange_6.out,0.223300971,0.540983607,0.08,0.0,0.048780488,0.248927039,0.0,0.542510121,0.0,0.045454545,0.045977011,0.5,NAB,125.0,0.097442144,4,40.0,40.0,0.0,1642,0,1,0,sequence,0.121520122218,10.5523317379,0.0479041916167664,0.0479041916167664,0.0479041916167664,0.0479041916167664
NAB_data_KnownCause_1.out,0.21182266,0.0,0.0,0.0,0.266375546,0.26446281,0.093579978,0.504132231,0.086633663,0.005012531,0.012820513,0.0,NAB,23.0,0.099642169,2,362.0,362.0,0.0,7266,0,1,0,sequence,57.8619057,81.37618811,0.0225281602002503,0.0225281602002503,0.0077619663648124,0.0102301790281329
NAB_data_KnownCause_2.out,0.615109522,0.129527991,0.487179487,0.458128079,0.241784038,0.782954998,0.315845824,0.058301648,0.546904315,0.26523647,0.155429748,0.0,NAB,12.0,0.082996288,1,1498.0,1498.0,0.0,18049,0,1,0,sequence,28.001,100.0,0.0,0.0024844720496894,0.0365797896662094,0.037943085371942
NAB_data_KnownCause_3.out,0.005730659,0.710526316,0.082417582,0.022727273,0.099137931,0.092592593,0.537313433,0.710526316,0.531049251,0.052356021,0.060301508,0.160857909,NAB,6.0,0.085090548,3,114.3333333,134.0,27.81286673,4031,0,1,0,sequence,36.89,51.972,0.0676056338028169,0.0676056338028169,0.0939226519337016,0.0621468926553672
NAB_data_KnownCause_4.out,0.350455373,0.032293578,0.0,0.0,0.333090909,0.506188925,0.095396101,0.398302087,0.100449775,0.013138686,0.012583272,0.115271659,NAB,125.0,0.099762052,4,566.0,566.0,0.0,22694,0,1,0,sequence,43.9247014,108.5105428,0.0051413881748071,0.0051413881748071,0.1418636995827538,0.1203666799521721
NAB_data_KnownCause_5.out,0.239388795,0.278460278,0.346666667,0.170515098,0.056888889,0.242320819,0.09787627,0.172138421,0.170774648,0.091468777,0.052252252,0.038095238,NAB,125.0,0.099815874,5,206.0,206.0,0.0,10319,0,1,0,sequence,1431.0,30373.0,0.0182119205298013,0.0164473684210526,0.0,0.0133843212237093
NAB_data_KnownCause_6.out,0.075117371,0.07239819,0.084677419,0.292358804,0.100840336,0.355400697,0.0,0.0,0.0,0.239316239,0.145748988,0.0,NAB,125.0,0.099946837,2,94.0,94.0,0.0,1881,0,1,0,sequence,0.0,0.8950121529999998,0.0,0.0,0.0,0.0
NAB_data_KnownCause_7.out,0.018987342,0.063593005,0.0,0.0,0.043103448,0.0,0.0,0.0,0.0,0.022508039,0.019354839,0.019736842,NAB,24.0,0.099360181,2,264.0,264.0,0.0,5314,0,1,0,sequence,0.0,288.207531,0.0,0.0,0.0,0.0
NAB_data_Traffic_1.out,0.348101266,0.133333333,0.03187251,0.151515152,0.131147541,0.070588235,0.0,0.0,0.0,0.021126761,0.040540541,0.130718954,NAB,91.0,0.098439376,3,82.0,82.0,0.0,2499,0,1,0,sequence,9.0,4891.0,0.0080645161290322,0.0080321285140562,0.0,0.0076045627376425
NAB_data_Traffic_2.out,0.033472803,0.0,0.0,0.21399177,0.082089552,0.153846154,0.0,0.0,0.0,0.054474708,0.030188679,0.15625,NAB,128.0,0.099953725,1,216.0,216.0,0.0,2161,0,1,0,sequence,22.0,5578.0,0.0,0.0,0.0,0.0338983050847457
NAB_data_Traffic_3.out,0.0,0.0,0.106038292,0.0,0.079734219,0.0,0.0,0.0,0.0,0.077922078,0.061016949,0.134228188,NAB,22.0,0.100042034,1,238.0,238.0,0.0,2379,0,1,0,sequence,0.0,21.17,0.028169014084507,0.028169014084507,0.0366300366300366,0.0214285714285714
